Model,Curve,X,Y,Threshold
Enhanced XGBoost,PR,0.6612021857923497,0.40604026845637586,0.0026098494
Enhanced XGBoost,PR,0.6612021857923497,0.4074074074074074,0.0026360506
Enhanced XGBoost,PR,0.6612021857923497,0.40878378378378377,0.0026413552
Enhanced XGBoost,PR,0.6557377049180327,0.4067796610169492,0.002668261
Enhanced XGBoost,PR,0.6557377049180327,0.40816326530612246,0.0026728357
Enhanced XGBoost,PR,0.6557377049180327,0.40955631399317405,0.0026801086
Enhanced XGBoost,PR,0.6502732240437158,0.4075342465753425,0.002759716
Enhanced XGBoost,PR,0.6502732240437158,0.40893470790378006,0.002769518
Enhanced XGBoost,PR,0.6502732240437158,0.4103448275862069,0.0027788247
Enhanced XGBoost,PR,0.6502732240437158,0.4117647058823529,0.002785467
Enhanced XGBoost,PR,0.6502732240437158,0.4131944444444444,0.0027859292
Enhanced XGBoost,PR,0.644808743169399,0.41114982578397213,0.0028017927
Enhanced XGBoost,PR,0.639344262295082,0.4090909090909091,0.0028068065
Enhanced XGBoost,PR,0.639344262295082,0.4105263157894737,0.0028342379
Enhanced XGBoost,PR,0.6338797814207651,0.4084507042253521,0.0028421353
Enhanced XGBoost,PR,0.6338797814207651,0.4098939929328622,0.002846092
Enhanced XGBoost,PR,0.6338797814207651,0.41134751773049644,0.002873226
Enhanced XGBoost,PR,0.6338797814207651,0.4128113879003559,0.002883031
Enhanced XGBoost,PR,0.6338797814207651,0.4142857142857143,0.002911637
Enhanced XGBoost,PR,0.6338797814207651,0.4157706093189964,0.0029319574
Enhanced XGBoost,PR,0.6338797814207651,0.4172661870503597,0.002932561
Enhanced XGBoost,PR,0.6284153005464481,0.4151624548736462,0.00293599
Enhanced XGBoost,PR,0.6229508196721312,0.41304347826086957,0.0029727437
Enhanced XGBoost,PR,0.6229508196721312,0.41454545454545455,0.002972923
Enhanced XGBoost,PR,0.6229508196721312,0.41605839416058393,0.0030061174
Enhanced XGBoost,PR,0.6229508196721312,0.4175824175824176,0.003017321
Enhanced XGBoost,PR,0.6229508196721312,0.41911764705882354,0.003069402
Enhanced XGBoost,PR,0.6229508196721312,0.42066420664206644,0.003130248
Enhanced XGBoost,PR,0.6174863387978142,0.4185185185185185,0.003138532
Enhanced XGBoost,PR,0.6174863387978142,0.4200743494423792,0.0031548415
Enhanced XGBoost,PR,0.6174863387978142,0.4216417910447761,0.0031617729
Enhanced XGBoost,PR,0.6120218579234973,0.41947565543071164,0.0031907947
Enhanced XGBoost,PR,0.6120218579234973,0.42105263157894735,0.0032041583
Enhanced XGBoost,PR,0.6120218579234973,0.4226415094339623,0.0032078733
Enhanced XGBoost,PR,0.6065573770491803,0.42045454545454547,0.003216278
Enhanced XGBoost,PR,0.6010928961748634,0.41825095057034223,0.0032172564
Enhanced XGBoost,PR,0.6010928961748634,0.4198473282442748,0.0032173316
Enhanced XGBoost,PR,0.5956284153005464,0.41762452107279696,0.0032332283
Enhanced XGBoost,PR,0.5956284153005464,0.41923076923076924,0.0032377539
Enhanced XGBoost,PR,0.5901639344262295,0.416988416988417,0.0032410133
Enhanced XGBoost,PR,0.5901639344262295,0.4186046511627907,0.0032775716
Enhanced XGBoost,PR,0.5901639344262295,0.42023346303501946,0.0033087975
Enhanced XGBoost,PR,0.5901639344262295,0.421875,0.0033161824
Enhanced XGBoost,PR,0.5901639344262295,0.4235294117647059,0.0033263017
Enhanced XGBoost,PR,0.5901639344262295,0.4251968503937008,0.0033535364
Enhanced XGBoost,PR,0.5901639344262295,0.4268774703557312,0.003371419
Enhanced XGBoost,PR,0.5846994535519126,0.4246031746031746,0.003375672
Enhanced XGBoost,PR,0.5846994535519126,0.4262948207171315,0.003403434
Enhanced XGBoost,PR,0.5792349726775956,0.424,0.0034647584
Enhanced XGBoost,PR,0.5737704918032787,0.42168674698795183,0.0034788835
Enhanced XGBoost,PR,0.5737704918032787,0.42338709677419356,0.0035283256
Enhanced XGBoost,PR,0.5737704918032787,0.4251012145748988,0.0035292257
Enhanced XGBoost,PR,0.5737704918032787,0.4268292682926829,0.0035328048
Enhanced XGBoost,PR,0.5683060109289617,0.42448979591836733,0.003550474
Enhanced XGBoost,PR,0.5683060109289617,0.4262295081967213,0.0035732344
Enhanced XGBoost,PR,0.5683060109289617,0.4279835390946502,0.0035751604
Enhanced XGBoost,PR,0.5683060109289617,0.4297520661157025,0.003603995
Enhanced XGBoost,PR,0.5683060109289617,0.4315352697095436,0.003713276
Enhanced XGBoost,PR,0.5683060109289617,0.43333333333333335,0.0037170984
Enhanced XGBoost,PR,0.5628415300546448,0.4309623430962343,0.0037385216
Enhanced XGBoost,PR,0.5628415300546448,0.4327731092436975,0.0037644908
Enhanced XGBoost,PR,0.5628415300546448,0.4345991561181435,0.003782578
Enhanced XGBoost,PR,0.5628415300546448,0.4364406779661017,0.0037970862
Enhanced XGBoost,PR,0.5628415300546448,0.43829787234042555,0.003822295
Enhanced XGBoost,PR,0.5628415300546448,0.44017094017094016,0.0038924632
Enhanced XGBoost,PR,0.5573770491803278,0.43776824034334766,0.00391567
Enhanced XGBoost,PR,0.5519125683060109,0.4353448275862069,0.0039229295
Enhanced XGBoost,PR,0.5519125683060109,0.43722943722943725,0.0039238874
Enhanced XGBoost,PR,0.5519125683060109,0.4391304347826087,0.003927402
Enhanced XGBoost,PR,0.5519125683060109,0.4410480349344978,0.0039780396
Enhanced XGBoost,PR,0.5519125683060109,0.44298245614035087,0.004002855
Enhanced XGBoost,PR,0.5519125683060109,0.44493392070484583,0.0040257326
Enhanced XGBoost,PR,0.5519125683060109,0.4469026548672566,0.0040359166
Enhanced XGBoost,PR,0.5519125683060109,0.4488888888888889,0.004049206
Enhanced XGBoost,PR,0.546448087431694,0.44642857142857145,0.0040881573
Enhanced XGBoost,PR,0.546448087431694,0.4484304932735426,0.004117726
Enhanced XGBoost,PR,0.546448087431694,0.45045045045045046,0.0041279695
Enhanced XGBoost,PR,0.546448087431694,0.45248868778280543,0.0041681677
Enhanced XGBoost,PR,0.546448087431694,0.45454545454545453,0.0042319614
Enhanced XGBoost,PR,0.546448087431694,0.45662100456621,0.004255175
Enhanced XGBoost,PR,0.546448087431694,0.45871559633027525,0.004273716
Enhanced XGBoost,PR,0.546448087431694,0.4608294930875576,0.004294271
Enhanced XGBoost,PR,0.546448087431694,0.46296296296296297,0.0043019056
Enhanced XGBoost,PR,0.546448087431694,0.46511627906976744,0.0043104435
Enhanced XGBoost,PR,0.546448087431694,0.4672897196261682,0.004350789
Enhanced XGBoost,PR,0.546448087431694,0.4694835680751174,0.0043615415
Enhanced XGBoost,PR,0.546448087431694,0.4716981132075472,0.0043775127
Enhanced XGBoost,PR,0.5409836065573771,0.46919431279620855,0.004384582
Enhanced XGBoost,PR,0.5409836065573771,0.4714285714285714,0.0043968596
Enhanced XGBoost,PR,0.5409836065573771,0.47368421052631576,0.0045300657
Enhanced XGBoost,PR,0.5409836065573771,0.47596153846153844,0.0045500644
Enhanced XGBoost,PR,0.5409836065573771,0.4782608695652174,0.004597395
Enhanced XGBoost,PR,0.5409836065573771,0.48058252427184467,0.0046517663
Enhanced XGBoost,PR,0.5409836065573771,0.48292682926829267,0.004787586
Enhanced XGBoost,PR,0.5409836065573771,0.4852941176470588,0.0047904383
Enhanced XGBoost,PR,0.5409836065573771,0.4876847290640394,0.0048325164
Enhanced XGBoost,PR,0.5355191256830601,0.48514851485148514,0.0049443576
Enhanced XGBoost,PR,0.5355191256830601,0.48756218905472637,0.004950642
Enhanced XGBoost,PR,0.5355191256830601,0.49,0.004962346
Enhanced XGBoost,PR,0.5355191256830601,0.49246231155778897,0.0049965135
Enhanced XGBoost,PR,0.5355191256830601,0.494949494949495,0.005014784
Enhanced XGBoost,PR,0.5355191256830601,0.49746192893401014,0.0050195754
Enhanced XGBoost,PR,0.5355191256830601,0.5,0.005040249
Enhanced XGBoost,PR,0.5355191256830601,0.5025641025641026,0.005045905
Enhanced XGBoost,PR,0.5300546448087432,0.5,0.005071794
Enhanced XGBoost,PR,0.5300546448087432,0.5025906735751295,0.0050875405
Enhanced XGBoost,PR,0.5300546448087432,0.5052083333333334,0.0051739714
Enhanced XGBoost,PR,0.5300546448087432,0.5078534031413613,0.0052054827
Enhanced XGBoost,PR,0.5300546448087432,0.5105263157894737,0.0052941376
Enhanced XGBoost,PR,0.5300546448087432,0.5132275132275133,0.005302509
Enhanced XGBoost,PR,0.5300546448087432,0.5159574468085106,0.0053539635
Enhanced XGBoost,PR,0.5300546448087432,0.5187165775401069,0.005370617
Enhanced XGBoost,PR,0.5300546448087432,0.521505376344086,0.005479703
Enhanced XGBoost,PR,0.5245901639344263,0.518918918918919,0.005498096
Enhanced XGBoost,PR,0.5245901639344263,0.5217391304347826,0.005498737
Enhanced XGBoost,PR,0.5191256830601093,0.5191256830601093,0.00550455
Enhanced XGBoost,PR,0.5191256830601093,0.521978021978022,0.005505725
Enhanced XGBoost,PR,0.5191256830601093,0.5248618784530387,0.0055065807
Enhanced XGBoost,PR,0.5191256830601093,0.5277777777777778,0.0056259977
Enhanced XGBoost,PR,0.5136612021857924,0.5251396648044693,0.0057315775
Enhanced XGBoost,PR,0.5081967213114754,0.5224719101123596,0.0057537425
Enhanced XGBoost,PR,0.5081967213114754,0.5254237288135594,0.005885531
Enhanced XGBoost,PR,0.5081967213114754,0.5284090909090909,0.0058954377
Enhanced XGBoost,PR,0.5081967213114754,0.5314285714285715,0.0060146297
Enhanced XGBoost,PR,0.5081967213114754,0.5344827586206896,0.0060391612
Enhanced XGBoost,PR,0.5081967213114754,0.5375722543352601,0.0060752155
Enhanced XGBoost,PR,0.5081967213114754,0.5406976744186046,0.0060935267
Enhanced XGBoost,PR,0.5081967213114754,0.543859649122807,0.006144053
Enhanced XGBoost,PR,0.5081967213114754,0.5470588235294118,0.0061552906
Enhanced XGBoost,PR,0.5081967213114754,0.5502958579881657,0.0061555146
Enhanced XGBoost,PR,0.5027322404371585,0.5476190476190477,0.006253936
Enhanced XGBoost,PR,0.5027322404371585,0.5508982035928144,0.0063344
Enhanced XGBoost,PR,0.5027322404371585,0.5542168674698795,0.006342193
Enhanced XGBoost,PR,0.5027322404371585,0.5575757575757576,0.0063868957
Enhanced XGBoost,PR,0.5027322404371585,0.5609756097560976,0.006415613
Enhanced XGBoost,PR,0.5027322404371585,0.5644171779141104,0.0064575216
Enhanced XGBoost,PR,0.5027322404371585,0.5679012345679012,0.0064702453
Enhanced XGBoost,PR,0.5027322404371585,0.5714285714285714,0.0065116785
Enhanced XGBoost,PR,0.5027322404371585,0.575,0.006654026
Enhanced XGBoost,PR,0.5027322404371585,0.5786163522012578,0.0068656434
Enhanced XGBoost,PR,0.5027322404371585,0.5822784810126582,0.0068981294
Enhanced XGBoost,PR,0.4972677595628415,0.5796178343949044,0.0070600705
Enhanced XGBoost,PR,0.4918032786885246,0.5769230769230769,0.0071257865
Enhanced XGBoost,PR,0.4918032786885246,0.5806451612903226,0.007225061
Enhanced XGBoost,PR,0.4918032786885246,0.5844155844155844,0.0072695157
Enhanced XGBoost,PR,0.4918032786885246,0.5882352941176471,0.0072954185
Enhanced XGBoost,PR,0.4918032786885246,0.5921052631578947,0.0072974525
Enhanced XGBoost,PR,0.4918032786885246,0.5960264900662252,0.0073180175
Enhanced XGBoost,PR,0.4918032786885246,0.6,0.0077133826
Enhanced XGBoost,PR,0.48633879781420764,0.5973154362416108,0.0077928705
Enhanced XGBoost,PR,0.4808743169398907,0.5945945945945946,0.007941855
Enhanced XGBoost,PR,0.47540983606557374,0.5918367346938775,0.007983953
Enhanced XGBoost,PR,0.47540983606557374,0.5958904109589042,0.007990466
Enhanced XGBoost,PR,0.47540983606557374,0.6,0.008126173
Enhanced XGBoost,PR,0.47540983606557374,0.6041666666666666,0.008243649
Enhanced XGBoost,PR,0.47540983606557374,0.6083916083916084,0.008596345
Enhanced XGBoost,PR,0.46994535519125685,0.6056338028169014,0.008759359
Enhanced XGBoost,PR,0.46994535519125685,0.6099290780141844,0.0088356715
Enhanced XGBoost,PR,0.4644808743169399,0.6071428571428571,0.00885373
Enhanced XGBoost,PR,0.4644808743169399,0.6115107913669064,0.008956978
Enhanced XGBoost,PR,0.45901639344262296,0.6086956521739131,0.008986363
Enhanced XGBoost,PR,0.453551912568306,0.6058394160583942,0.00906446
Enhanced XGBoost,PR,0.44808743169398907,0.6029411764705882,0.00911154
Enhanced XGBoost,PR,0.44808743169398907,0.6074074074074074,0.009262267
Enhanced XGBoost,PR,0.44808743169398907,0.6119402985074627,0.009381611
Enhanced XGBoost,PR,0.4426229508196721,0.6090225563909775,0.009404243
Enhanced XGBoost,PR,0.4371584699453552,0.6060606060606061,0.009523538
Enhanced XGBoost,PR,0.4371584699453552,0.6106870229007634,0.009533736
Enhanced XGBoost,PR,0.4371584699453552,0.6153846153846154,0.009867689
Enhanced XGBoost,PR,0.4371584699453552,0.6201550387596899,0.009869086
Enhanced XGBoost,PR,0.4371584699453552,0.625,0.009869962
Enhanced XGBoost,PR,0.43169398907103823,0.6220472440944882,0.009972935
Enhanced XGBoost,PR,0.4262295081967213,0.6190476190476191,0.010010598
Enhanced XGBoost,PR,0.4262295081967213,0.624,0.010072756
Enhanced XGBoost,PR,0.4262295081967213,0.6290322580645161,0.010381978
Enhanced XGBoost,PR,0.4262295081967213,0.6341463414634146,0.010509943
Enhanced XGBoost,PR,0.4207650273224044,0.6311475409836066,0.010531203
Enhanced XGBoost,PR,0.4207650273224044,0.6363636363636364,0.010555891
Enhanced XGBoost,PR,0.4207650273224044,0.6416666666666667,0.010628276
Enhanced XGBoost,PR,0.4207650273224044,0.6470588235294118,0.0107190255
Enhanced XGBoost,PR,0.4207650273224044,0.652542372881356,0.01096258
Enhanced XGBoost,PR,0.4207650273224044,0.6581196581196581,0.011216693
Enhanced XGBoost,PR,0.41530054644808745,0.6551724137931034,0.011371986
Enhanced XGBoost,PR,0.4098360655737705,0.6521739130434783,0.011451969
Enhanced XGBoost,PR,0.4098360655737705,0.6578947368421053,0.011452526
Enhanced XGBoost,PR,0.4098360655737705,0.6637168141592921,0.011509153
Enhanced XGBoost,PR,0.40437158469945356,0.6607142857142857,0.011509549
Enhanced XGBoost,PR,0.40437158469945356,0.6666666666666666,0.011529524
Enhanced XGBoost,PR,0.40437158469945356,0.6727272727272727,0.012031336
Enhanced XGBoost,PR,0.3989071038251366,0.6697247706422018,0.01210233
Enhanced XGBoost,PR,0.39344262295081966,0.6666666666666666,0.012237753
Enhanced XGBoost,PR,0.3879781420765027,0.6635514018691588,0.012294641
Enhanced XGBoost,PR,0.3879781420765027,0.6698113207547169,0.012395478
Enhanced XGBoost,PR,0.3825136612021858,0.6666666666666666,0.012504435
Enhanced XGBoost,PR,0.3825136612021858,0.6730769230769231,0.012862264
Enhanced XGBoost,PR,0.3770491803278688,0.6699029126213593,0.013383797
Enhanced XGBoost,PR,0.37158469945355194,0.6666666666666666,0.013530321
Enhanced XGBoost,PR,0.37158469945355194,0.6732673267326733,0.014092291
Enhanced XGBoost,PR,0.366120218579235,0.67,0.01416769
Enhanced XGBoost,PR,0.36065573770491804,0.6666666666666666,0.01427533
Enhanced XGBoost,PR,0.36065573770491804,0.673469387755102,0.014314191
Enhanced XGBoost,PR,0.36065573770491804,0.6804123711340206,0.0144559825
Enhanced XGBoost,PR,0.36065573770491804,0.6875,0.014917703
Enhanced XGBoost,PR,0.36065573770491804,0.6947368421052632,0.014989634
Enhanced XGBoost,PR,0.3551912568306011,0.6914893617021277,0.014993796
Enhanced XGBoost,PR,0.34972677595628415,0.6881720430107527,0.015561996
Enhanced XGBoost,PR,0.34972677595628415,0.6956521739130435,0.01571263
Enhanced XGBoost,PR,0.3442622950819672,0.6923076923076923,0.01595183
Enhanced XGBoost,PR,0.33879781420765026,0.6888888888888889,0.016062258
Enhanced XGBoost,PR,0.3333333333333333,0.6853932584269663,0.017301222
Enhanced XGBoost,PR,0.3333333333333333,0.6931818181818182,0.017486423
Enhanced XGBoost,PR,0.32786885245901637,0.6896551724137931,0.017580919
Enhanced XGBoost,PR,0.3224043715846995,0.686046511627907,0.018110326
Enhanced XGBoost,PR,0.3224043715846995,0.6941176470588235,0.018119987
Enhanced XGBoost,PR,0.31693989071038253,0.6904761904761905,0.01845754
Enhanced XGBoost,PR,0.3114754098360656,0.6867469879518072,0.0189078
Enhanced XGBoost,PR,0.30601092896174864,0.6829268292682927,0.01893025
Enhanced XGBoost,PR,0.3005464480874317,0.6790123456790124,0.019371478
Enhanced XGBoost,PR,0.3005464480874317,0.6875,0.019444965
Enhanced XGBoost,PR,0.3005464480874317,0.6962025316455697,0.019748507
Enhanced XGBoost,PR,0.29508196721311475,0.6923076923076923,0.020038651
Enhanced XGBoost,PR,0.2896174863387978,0.6883116883116883,0.020600867
Enhanced XGBoost,PR,0.2896174863387978,0.6973684210526315,0.02062173
Enhanced XGBoost,PR,0.28415300546448086,0.6933333333333334,0.021383118
Enhanced XGBoost,PR,0.28415300546448086,0.7027027027027027,0.02163744
Enhanced XGBoost,PR,0.28415300546448086,0.7123287671232876,0.021861125
Enhanced XGBoost,PR,0.2786885245901639,0.7083333333333334,0.022254398
Enhanced XGBoost,PR,0.2786885245901639,0.7183098591549296,0.022715487
Enhanced XGBoost,PR,0.2786885245901639,0.7285714285714285,0.023093523
Enhanced XGBoost,PR,0.273224043715847,0.7246376811594203,0.023577824
Enhanced XGBoost,PR,0.273224043715847,0.7352941176470589,0.024087213
Enhanced XGBoost,PR,0.273224043715847,0.746268656716418,0.024194447
Enhanced XGBoost,PR,0.2677595628415301,0.7424242424242424,0.024927525
Enhanced XGBoost,PR,0.26229508196721313,0.7384615384615385,0.02503075
Enhanced XGBoost,PR,0.2568306010928962,0.734375,0.025516544
Enhanced XGBoost,PR,0.2568306010928962,0.746031746031746,0.02647276
Enhanced XGBoost,PR,0.25136612021857924,0.7419354838709677,0.027145246
Enhanced XGBoost,PR,0.25136612021857924,0.7540983606557377,0.027715053
Enhanced XGBoost,PR,0.25136612021857924,0.7666666666666667,0.028127657
Enhanced XGBoost,PR,0.25136612021857924,0.7796610169491526,0.02933297
Enhanced XGBoost,PR,0.25136612021857924,0.7931034482758621,0.02967695
Enhanced XGBoost,PR,0.2459016393442623,0.7894736842105263,0.029703923
Enhanced XGBoost,PR,0.2459016393442623,0.8035714285714286,0.029712487
Enhanced XGBoost,PR,0.24043715846994534,0.8,0.03389231
Enhanced XGBoost,PR,0.23497267759562843,0.7962962962962963,0.037773233
Enhanced XGBoost,PR,0.22950819672131148,0.7924528301886793,0.04075995
Enhanced XGBoost,PR,0.22950819672131148,0.8076923076923077,0.041259453
Enhanced XGBoost,PR,0.22404371584699453,0.803921568627451,0.04300598
Enhanced XGBoost,PR,0.22404371584699453,0.82,0.047524318
Enhanced XGBoost,PR,0.22404371584699453,0.8367346938775511,0.04775187
Enhanced XGBoost,PR,0.2185792349726776,0.8333333333333334,0.053051256
Enhanced XGBoost,PR,0.2185792349726776,0.851063829787234,0.06514372
Enhanced XGBoost,PR,0.2185792349726776,0.8695652173913043,0.07099485
Enhanced XGBoost,PR,0.2185792349726776,0.8888888888888888,0.07502921
Enhanced XGBoost,PR,0.2185792349726776,0.9090909090909091,0.07736759
Enhanced XGBoost,PR,0.2185792349726776,0.9302325581395349,0.088973
Enhanced XGBoost,PR,0.21311475409836064,0.9285714285714286,0.09547752
Enhanced XGBoost,PR,0.20765027322404372,0.926829268292683,0.09797454
Enhanced XGBoost,PR,0.20218579234972678,0.925,0.10463384
Enhanced XGBoost,PR,0.19672131147540983,0.9230769230769231,0.10677332
Enhanced XGBoost,PR,0.1912568306010929,0.9210526315789473,0.10924956
Enhanced XGBoost,PR,0.1912568306010929,0.9459459459459459,0.110887624
Enhanced XGBoost,PR,0.18579234972677597,0.9444444444444444,0.11284855
Enhanced XGBoost,PR,0.18032786885245902,0.9428571428571428,0.11803394
Enhanced XGBoost,PR,0.17486338797814208,0.9411764705882353,0.120357975
Enhanced XGBoost,PR,0.16939890710382513,0.9393939393939394,0.122337446
Enhanced XGBoost,PR,0.16393442622950818,0.9375,0.12732054
Enhanced XGBoost,PR,0.15846994535519127,0.9354838709677419,0.1294062
Enhanced XGBoost,PR,0.15300546448087432,0.9333333333333333,0.13736762
Enhanced XGBoost,PR,0.14754098360655737,0.9310344827586207,0.1427047
Enhanced XGBoost,PR,0.14754098360655737,0.9642857142857143,0.1438238
Enhanced XGBoost,PR,0.14207650273224043,0.9629629629629629,0.14545691
Enhanced XGBoost,PR,0.1366120218579235,0.9615384615384616,0.14588295
Enhanced XGBoost,PR,0.13114754098360656,0.96,0.1585775
Enhanced XGBoost,PR,0.12568306010928962,0.9583333333333334,0.179281
Enhanced XGBoost,PR,0.12021857923497267,0.9565217391304348,0.17928416
Enhanced XGBoost,PR,0.11475409836065574,0.9545454545454546,0.18816194
Enhanced XGBoost,PR,0.1092896174863388,0.9523809523809523,0.19669682
Enhanced XGBoost,PR,0.10382513661202186,0.95,0.22570495
Enhanced XGBoost,PR,0.09836065573770492,0.9473684210526315,0.23330432
Enhanced XGBoost,PR,0.09289617486338798,0.9444444444444444,0.2562763
Enhanced XGBoost,PR,0.08743169398907104,0.9411764705882353,0.25742137
Enhanced XGBoost,PR,0.08196721311475409,0.9375,0.28115186
Enhanced XGBoost,PR,0.07650273224043716,0.9333333333333333,0.3168037
Enhanced XGBoost,PR,0.07103825136612021,0.9285714285714286,0.31923774
Enhanced XGBoost,PR,0.06557377049180328,0.9230769230769231,0.33031422
Enhanced XGBoost,PR,0.060109289617486336,0.9166666666666666,0.36108443
Enhanced XGBoost,PR,0.0546448087431694,0.9090909090909091,0.47712025
Enhanced XGBoost,PR,0.0546448087431694,1.0,0.62521815
Enhanced XGBoost,PR,0.04918032786885246,1.0,0.69311243
Enhanced XGBoost,PR,0.04371584699453552,1.0,0.77570814
Enhanced XGBoost,PR,0.03825136612021858,1.0,0.79588807
Enhanced XGBoost,PR,0.03278688524590164,1.0,0.85228175
Enhanced XGBoost,PR,0.0273224043715847,1.0,0.87052166
Enhanced XGBoost,PR,0.02185792349726776,1.0,0.89687115
Enhanced XGBoost,PR,0.01639344262295082,1.0,0.90719664
Enhanced XGBoost,PR,0.01092896174863388,1.0,0.9110274
Enhanced XGBoost,PR,0.00546448087431694,1.0,0.92377454
Enhanced XGBoost,PR,0.0,1.0,
